Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
USDCAD,1.2195121951219512,-3101762.2975517614,31.017622975517614,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.25,-301947731.6309299,3019.4773163092987,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.2578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.2658227848101264,-17509361.848178286,175.09361848178287,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.2738853503184713,-1839071.270637453,18.39071270637453,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.282051282051282,-5770670.993941021,57.70670993941022,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.2903225806451613,-23155982.78827743,231.5598278827743,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.2987012987012987,-15044847.140306937,150.44847140306936,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.3071895424836601,-12819598.046718072,128.19598046718073,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
USDCAD,1.3157894736842106,-691115451.3303344,6911.154513303344,0.0,0.0,0.0,0.0,0.0,0.0,1.4030736242374633,1.401975464121583,1.4036227042954035,1.4014263840636427,DEC26,JUN26,1.402524544179523,1.6020626349717946
