Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
GBP,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.07,-1925.939240278494,104157.97026240992,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.08,-513.6360179052855,27778.2829072766,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.1,-5670.8947793656225,307151.1143672741,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.11,-107.41335346187871,5803.115083745245,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.12,-5914.140231420727,320394.2070401229,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.13,-1248802.76463623,97189978.96942817,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.15,-12779.654358185124,691204.3773240593,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
GBP,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3647777079917711,1.356622292008229,1.3688554159835422,1.3525445840164578,SEP26,AUG26,2026-08-20,2026-09-04,1.3607,1.3484990070474143,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3607;SEP26=1.3607;DEC26=1.3605;NOV26=1.36045;OCT26=1.3604;JAN27=1.36;MAR27=1.3598;FEB27=1.3597;JUN27=1.3594;MAY27=1.3586;SEP27=1.3586;APR27=1.38915;JUL27=1.3586;DEC27=1.1334;AUG27=1.2813,NONE,WEIGHTED_ATM,2026-08-28,6,18,0.0,NONE,1287,635,0,0,92,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-19
