Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
SPX,2000.0,-1.238321488441174,0.02476642976882348,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2100.0,-0.37883576479516545,0.007576715295903308,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2150.0,-0.004320290866482365,8.64058173296473e-05,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2200.0,-0.5890453450329106,0.011780906900658214,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2250.0,-0.03444185739019339,0.0006888371478038678,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2300.0,-0.2085044581294076,0.004170089162588152,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2350.0,-0.026734902502989717,0.0005346980500597943,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2400.0,-1.8623341624831187,0.03724668324966237,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2425.0,-0.0035243783519202433,7.048756703840487e-05,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2450.0,-0.12791692853856085,0.002558338570771217,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2475.0,-0.006571655590052508,0.00013143311180105016,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2500.0,-0.12487819784473049,0.00249756395689461,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
SPX,2525.0,-0.0037423636821064875,7.484727364212974e-05,0.0,0.0,0.0,0.0,0.0,0.0,7282.266075551818,6909.249075963334,7468.774575346061,6722.740576169091,JUL26,JUN26,7095.757575757576,7225.1197178527655
