Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,0.95,-9326.106171184445,690281.9469838261,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,0.97,-221722.8530560366,16300165.505197586,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,0.98,-800.0947488133564,58819.437749483455,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,0.99,-65122.11129087356,4802542.46048128,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,1.0,-85472.0371669675,6317093.616359712,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,1.01,-4744094.416034139,348314579.41246164,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
EUR,1.02,-157758.32183822957,11601789.466464654,0.0,0.0,0.0,0.0,0.0,0.0,1.1616887010154326,1.1553112989845675,1.1648774020308654,1.1521225979691347,SEP26,AUG26,2026-08-18,2026-09-04,1.1585,1.1542104554269135,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1585;SEP26=1.1585;DEC26=1.16235;NOV26=1.16245;OCT26=1.1624;JAN27=1.1665;MAR27=1.1663;FEB27=1.16625;APR27=1.17005;JUN27=1.1698;MAY27=1.1698;JUL27=1.1736;SEP27=1.18225;DEC27=1.1302;AUG27=1.0738;JUN28=1.1119;MAR28=1.201,NONE,WEIGHTED_ATM,2026-08-28,8,27,0.0,NONE,1874,951,6,0,30,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-17
