Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
BTC,20000.0,-9.847378440133666e-06,1.969475688026733e-06,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,25000.0,-1.0980474175391636e-05,2.1960948350783273e-06,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,27500.0,-1.0371234414726675e-05,2.074246882945335e-06,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,30000.0,-7.872344399503174e-05,1.5744688799006348e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,32500.0,-1.3566492988826631e-05,2.7132985977653263e-06,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,35000.0,-8.700251640739062e-05,1.7400503281478124e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,37500.0,-0.00010623643008567659,2.1247286017135318e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,40000.0,-0.00036361591255237673,7.272318251047534e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,42500.0,-6.267160319451099e-05,1.2534320638902198e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,45000.0,-0.0020171355468475865,0.0004034271093695173,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,47500.0,-0.003231545575938145,0.000646309115187629,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,49500.0,-0.0001604116853086379,3.208233706172758e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,50000.0,-0.0016096079593870577,0.0003219215918774115,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,51000.0,-0.0013562807354944102,0.00027125614709888206,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,51500.0,-0.00020799658573618317,4.1599317147236633e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,52000.0,-0.0002215537130921082,4.431074261842164e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,52500.0,-0.000557593512009578,0.00011151870240191559,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,53000.0,-0.005386702394026305,0.001077340478805261,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,53500.0,0.00019728159354833851,3.94563187096677e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,54000.0,-0.004470595412573554,0.0008941190825147109,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,54500.0,-0.003652356462458005,0.0007304712924916009,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,55000.0,-0.0024736022704324734,0.0004947204540864947,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,55500.0,-0.0004977274081055916,9.954548162111832e-05,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,56000.0,-0.002269323600857764,0.0004538647201715528,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,56500.0,-0.0007327633413724509,0.00014655266827449018,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
BTC,57000.0,-0.0008265105808295234,0.00016530211616590468,0.0,0.0,0.0,0.0,0.0,0.0,63062.9721834846,59437.0278165154,64875.9443669692,57624.0556330308,JUN26,JUN26,61250.0
