Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
XAU,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.185456609172,4319.814543390828,4456.870913218345,4274.129086781655,DEC26,SEP26,2026-09-18,2026-11-23,4365.5,4276.20835973322,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4365.6;NOV26=4400;DEC26=4400.3;SEP26=4365.5;FEB28=4655;OCT27=5122.75;JAN27=4437.25;JUN27=4510.6;FEB27=4438;MAR27=4473;APR27=4474.2;MAY27=4511.35;DEC27=4638.8;JUL27=4549.8;AUG27=4549.8;SEP27=5415.4;DEC28=5579.9;JAN28=5681.4,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-25,5,71,0.0,NONE,5931,5577,0,13,341,NONE,NONE,OK,NONE,NONE,2026-09-17
