Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,0.97,-229211.18654299973,16981473.824256793,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,0.98,-941.2334185579912,69732.39702204867,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,0.99,-60398.05808179091,4485792.718781991,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,1.0,-84236.98246555675,6279575.605553838,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,1.01,-6617598.2717477,508349687.06510985,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
EUR,1.02,-239552.56659893075,18468836.327821795,0.0,0.0,0.0,0.0,0.0,0.0,1.1571946022637503,1.1494053977362497,1.1610892045275003,1.1455107954724997,AUG26,AUG26,2026-08-04,2026-08-07,1.1533,1.1500487897447738,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1533;OCT26=1.1575;NOV26=1.1576;DEC26=1.1575;SEP26=1.1533;JAN27=1.16215;MAR27=1.1618;FEB27=1.1619;JUN27=1.1659;APR27=1.1661;MAY27=1.1659;SEP27=1.0561;DEC27=1.1287;JUL27=1.17005;JUN28=1.1126;MAR28=1.1993,NONE,WEIGHTED_ATM,2026-08-14,8,28,0.0,NONE,1944,986,7,0,26,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-03
