Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,0.97,-163798.3058269941,11890433.832655385,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,0.98,-757.1192191579522,54960.42236160882,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,0.99,-57324.5990649079,4174255.1198353646,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,1.0,-86147.1652000662,6278209.790095681,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,1.01,-3919513.658636419,285095605.0214263,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
EUR,1.02,-1156021.5931166941,108286636.91589117,0.0,0.0,0.0,0.0,0.0,0.0,1.1698908920770008,1.1622091079229993,1.1737317841540014,1.1583682158459987,SEP26,AUG26,2026-08-27,2026-09-04,1.16605,1.162013114502677,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1688;OCT26=1.17;NOV26=1.16995;DEC26=1.17;AUG26=1.16605;JAN27=1.17405;MAR27=1.1737;FEB27=1.1738;APR27=1.1776;MAY27=1.17765;JUN27=1.1773;JUL27=1.1813;AUG27=1.02;SEP27=1.1586;DEC27=1.133;JUN28=1.1103;MAR28=1.1874,NONE,WEIGHTED_ATM,2026-09-04,6,58,0.0,NONE,1978,994,8,0,44,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-26
