Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
GBP,1.02,-34296.14192266491,0.5487382707626386,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.07,-214310.81056982456,3.428972969117193,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.08,-127830.32501516402,2.0452852002426245,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.1,-466058.8948937246,7.4569423182995935,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.11,-42251.019165480524,0.6760163066476884,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.12,-973254.9990675234,15.572079985080375,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.13,-3023731.7280606516,48.379707648970424,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.14,-1271367.331421683,20.34187730274693,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.15,-3208581.6611998887,51.33730657919822,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.16,-1596152.340413599,25.538437446617586,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.17,-6404046.7211114755,102.46474753778361,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.175,-893848.5581705449,14.301576930728718,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.18,-5538863.68490977,88.62181895855633,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.19,-4980264.847111742,79.68423755378787,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.2,-14922604.560131049,239.74746207674522,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.205,-1424361.1451688167,22.789778322701068,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.21,-7976890.966183538,128.7531626977591,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.215,-365773.8001120612,5.85238080179298,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.22,-21925714.118907835,350.8114259025254,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.225,-1423106.496858949,22.76970394974318,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.23,-64784401.89614641,1038.8936114742014,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.235,-8870711.355330428,141.93138168528685,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.24,-8708390.154061358,143.32496050149788,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
GBP,1.245,-7541015.32232709,120.65624515723344,0.0,0.0,0.0,0.0,0.0,0.0,1.3386052682836023,1.33582330314497,1.3399962508529184,1.3344323205756539,JUL26,JUN26,1.3372142857142861,1.3410654457383602
