Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
BTC,20000.0,-3.990963518190909e-06,7.981927036381818e-07,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,25000.0,-6.648312200189033e-05,1.3296624400378064e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,27500.0,-1.581635928783255e-05,3.16327185756651e-06,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,30000.0,-6.257118839534926e-05,1.2514237679069852e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,32500.0,-4.0625330601842065e-06,8.125066120368414e-07,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,35000.0,-4.625381188117292e-05,9.250762376234584e-06,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,37500.0,-5.4348364995370464e-05,1.0869672999074093e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,40000.0,-0.0005676630396139733,0.00011353260792279466,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,42500.0,-8.197082719836428e-06,1.6394165439672855e-06,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,45000.0,-0.0011525678949647583,0.00023051357899295165,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,47500.0,-0.002990025672962307,0.0005980051345924613,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,49500.0,-3.4468128142829446e-05,6.89362562856589e-06,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,50000.0,-0.0011255130552917823,0.00022510261105835645,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,50500.0,-4.3132583650519726e-05,8.626516730103945e-06,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,51000.0,-0.0005311325375357826,0.00010622650750715652,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,51500.0,-0.00010507115379302795,2.101423075860559e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,52000.0,-0.00033918476906327484,6.783695381265496e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,52500.0,-0.0003985684927034632,7.971369854069263e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,53000.0,-0.0019115708261864435,0.0003823141652372887,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,53500.0,0.00013991493817075055,2.7982987634150112e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,54000.0,-0.0036601908210125086,0.0007320381642025017,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,54500.0,-0.0020185205164440904,0.0004037041032888181,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,55000.0,-0.0034197030377563437,0.0006839406075512687,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,55500.0,-0.0013346481170494447,0.00026692962340988893,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,56000.0,-0.0008348547918370112,0.00016697095836740224,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,56500.0,-0.0004257744089932483,8.515488179864966e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,57000.0,-0.00047392767425700235,9.478553485140047e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,57500.0,-0.0010378538493753327,0.00020757076987506655,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,58000.0,-0.0013026877120783677,0.00026053754241567355,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,58500.0,-0.001063713816450084,0.00021274276329001678,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,59000.0,-0.002024974288626431,0.00040499485772528624,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,59500.0,-0.0014644926495304056,0.00029289852990608113,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,60000.0,-0.008069856011659517,0.0016139712023319035,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,60500.0,-0.00016712568272701957,3.3425136545403916e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,61000.0,-0.0005633973018482219,0.00011267946036964438,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,61500.0,-0.00042202627681022246,8.440525536204449e-05,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,62000.0,-0.0020841138995437453,0.000507830733962668,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,62500.0,-0.0030120959376836428,0.0006024191875367285,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
BTC,63000.0,0.0012613800328766845,0.0009617859774554269,0.0,0.0,0.0,0.0,0.0,0.0,67772.2322988988,65727.7677011012,68794.46459779762,64705.53540220239,JUN26,JUN26,66750.0,72576.11285759923
