Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
GBP,1.02,-33123.92546363247,0.5299828074181195,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.07,-197131.82777821465,3.1541092444514343,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.08,-117527.95614643414,1.8804472983429463,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.1,-441672.62711562205,7.066762033849953,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.11,-37382.98235506632,0.5981277176810611,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.12,-924900.0986732305,14.798401578771688,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.13,-2804001.293323796,44.864020693180734,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.14,-1079658.8060198075,17.27454089631692,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.15,-2894301.1189612853,46.308817903380564,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.16,-1357517.349224917,21.72027758759867,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
GBP,1.17,-5321575.481936574,85.14520771098518,0.0,0.0,0.0,0.0,0.0,0.0,1.3481413269106013,1.3383532967453124,1.3530353419932457,1.333459281662668,JUN26,JUN26,1.3432473118279569
