Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
GBP,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.07,-1993.3026093954838,108951.81491608702,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.08,-532.3397528507188,29097.128530151633,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.1,-8539.381336927874,511507.1858082618,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.11,-112.05869042265584,6118.674906162933,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.12,-9618.01625633371,582921.6341285431,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.13,-1117977.4205542905,86941983.67717497,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.14,-142.7097591441077,7793.44894955794,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.15,-17002.400428094115,929309.1199392786,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
GBP,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.357047555864097,1.3497524441359028,1.3606951117281942,1.3461048882718056,SEP26,AUG26,2026-08-19,2026-09-04,1.3534,1.3485249762442741,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,AUG26=1.3534;OCT26=1.3532;SEP26=1.3534;DEC26=1.3533;NOV26=1.3532;JAN27=1.3527;MAR27=1.3526;JUN27=1.352;FEB27=1.3524;MAY27=1.3513;SEP27=1.2837;APR27=1.34975;JUL27=1.35125;DEC27=1.1338;AUG27=1.2823,NONE,WEIGHTED_ATM,2026-08-26,5,2,0.0,NONE,1263,625,0,0,81,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-08-18
