Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
BTC,20000.0,-3.983633358961479e-06,7.967266717922959e-07,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,25000.0,-4.592954857638967e-05,9.185909715277934e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,27500.0,-1.7615030208304608e-05,3.5230060416609218e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,30000.0,-6.367906991783183e-05,1.2735813983566367e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,32500.0,-4.321202763631087e-06,8.642405527262174e-07,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,35000.0,-4.733847787917121e-05,9.467695575834242e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,37500.0,-5.674134939700244e-05,1.1348269879400488e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,40000.0,-0.0005972604665522082,0.00011945209331044166,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,42500.0,-7.841285357664547e-06,1.5682570715329094e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,45000.0,-0.002009125102057697,0.0004018250204115394,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,47500.0,-0.0032554380309099467,0.0006510876061819894,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,49500.0,-3.83063245280607e-05,7.661264905612139e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,50000.0,-0.0016370915409194262,0.00032741830818388526,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,50500.0,-4.814139088332426e-05,9.628278176664852e-06,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,51000.0,-0.0005901909827015562,0.00011803819654031122,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,51500.0,-0.00011675713099649819,2.3351426199299635e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,52000.0,-0.00037316452063937183,7.463290412787436e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,52500.0,-0.0004347537278325078,8.695074556650156e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,53000.0,-0.002102415301642136,0.00042048306032842724,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,53500.0,0.000150287428271236,3.00574856542472e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,54000.0,-0.004161860640116024,0.0008323721280232048,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,54500.0,-0.002253587465113873,0.0004507174930227745,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,55000.0,-0.003842448004828516,0.0007684896009657032,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,55500.0,-0.0015386639462764474,0.0003077327892552895,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,56000.0,-0.0009668693118877528,0.00019337386237755055,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,56500.0,-0.0004955772960583871,9.911545921167741e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,57000.0,-0.0005418787092246171,0.0001083757418449234,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,57500.0,-0.0012221140057363012,0.00024442280114726024,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,58000.0,-0.0014705393618389304,0.0002941078723677861,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,58500.0,-0.000929378270405633,0.0003254404510556236,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,59000.0,-0.0024476531841701073,0.0004895306368340215,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,59500.0,-0.001782660917064898,0.0003565321834129796,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,60000.0,-0.039038058010037034,0.0078076116020074065,0.0,0.0,0.0,0.0,0.0,170.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,60500.0,-0.00020758238111987046,4.1516476223974094e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,61000.0,-0.0035273312407937546,0.0007054662481587509,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,61500.0,-0.0010642364015998604,0.00021284728031997207,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,62000.0,-0.0028120485849366774,0.0005624097169873354,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,62500.0,-0.0037812032173487756,0.0007562406434697552,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,63000.0,-0.001611132372667257,0.0006281532565332429,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,63500.0,-0.005788017167345417,0.0013263367948605728,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,64000.0,-0.0037634231153778445,0.001673410674827453,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,64250.0,-0.00023535143267798482,4.707028653559696e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,64500.0,-0.00036093170056279136,0.001456524439741145,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,64750.0,-0.00024125421359568472,4.8250842719136946e-05,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
BTC,65000.0,-0.037101403959666816,0.007683182563265839,0.0,0.0,0.0,0.0,0.0,0.0,66713.41084778783,64786.58915221217,67676.82169557567,63823.17830442434,JUN26,JUN26,65750.0,70714.51887925083
