Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
SPX,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.8490789501375,7618.450921049862,7796.048157900274,7559.251842099725,SEP26,OCT26,2026-09-03,2026-09-18,7677.65,7720.251984865966,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7677.65;OCT26=7743.25;DEC26=7806.375;NOV26=7741.875;MAR27=7875.125;JAN27=7812.75;FEB27=7813.375;MAY27=7898.75;APR27=7893.5;JUN27=7948.25;SEP27=8022.75;AUG27=7992.5;DEC29=8639.875;JUL27=7979.25;DEC27=8046.5;MAR28=8142.25;DEC28=8330;SEP28=2415.9;DEC30=9098.375;JUN28=8230,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,430,0.0,NONE,11415,10947,468,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-02
