Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,0.97,-226499.05447582577,16734416.906180752,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,0.98,-929.7151468778677,68689.72656909232,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,0.99,-55774.3955572095,4131681.932090629,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,1.0,-82036.58325753025,6099169.077458244,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,1.01,-6231033.353184513,478677026.40791297,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
EUR,1.02,-234305.68198380707,18041968.456513815,0.0,0.0,0.0,0.0,0.0,0.0,1.159344845398919,1.150655154601081,1.163689690797838,1.146310309202162,AUG26,AUG26,2026-08-03,2026-08-07,1.155,1.1499827084262364,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUL27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,SEP26=1.155;AUG26=1.155;OCT26=1.1592;NOV26=1.1592;DEC26=1.1591;JAN27=1.16375;MAR27=1.1634;FEB27=1.1635;APR27=1.1677;JUN27=1.1673;MAY27=1.16745;SEP27=1.0561;DEC27=1.1291;JUL27=1.1355;JUN28=1.1125;MAR28=1.2004,NONE,WEIGHTED_ATM,2026-08-14,9,28,0.0,NONE,1948,956,6,0,90,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,NONE
