Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
EUR,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.91,-14503.724679437622,0.11602979743550099,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.93,-136398.60362177517,1.0911888289742013,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.95,-2254954.3263742765,18.039634610994213,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.97,-53352495.781413436,426.8199662513075,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.98,-187802.48635758462,1.502419890860677,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,0.99,-15956872.924736012,127.65498339788809,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.0,-25678584.592894036,205.4286767431523,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.01,-1080260353.98553,8642.08283188424,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.02,-40347612.247431,328.63724260694414,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.025,-1116181.5085224868,8.929452068179895,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.03,-1719422311.489293,13755.378491914344,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.035,-790090.5693694178,6.320724554955343,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.04,-232982727.10327438,1863.8618168261949,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.045,-6590342.107103123,52.72273685682499,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
EUR,1.05,-170358626.75608033,1403.39636469933,0.0,0.0,0.0,0.0,0.0,0.0,1.1606821619843695,1.1543178380156305,1.163864323968739,1.151135676031261,JUL26,JUN26,1.1575,1.1755891213391285
