Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,0.97,-219320.9300253948,16082191.894378176,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,0.98,-899.2762706534437,65941.1006623031,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,0.99,-68025.93267104542,5002932.204524742,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,1.0,-161837.69594942755,11863491.895000977,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,1.01,-5275128.010006512,386418713.26641935,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
EUR,1.02,-211306.8259043909,16544849.897702638,0.0,0.0,0.0,0.0,0.0,0.0,1.167156115916929,1.159043884083071,1.1712122318338578,1.1549877681661422,SEP26,SEP26,2026-09-02,2026-09-04,1.1631,1.1630004481442129,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1631;DEC26=1.16385;OCT26=1.1638;NOV26=1.1638;JAN27=1.168;MAR27=1.1678;FEB27=1.1679;APR27=1.1717;MAY27=1.17175;JUN27=1.1716;JUL27=1.1754;SEP27=1.1762;AUG27=1.0633;DEC27=1.1285;JUN28=1.1126;MAR28=1.1815,NONE,WEIGHTED_ATM,2026-09-11,6,38,0.0,NONE,1937,990,7,0,22,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-09-01
