Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
EUR,0.91,-14232.388695241638,0.1138591095619331,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,0.93,-133654.92399013808,1.0692393919211047,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,0.95,-2206725.600898199,17.65380480718559,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,0.97,-64895295.1254424,519.1623610035392,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,0.98,-225740.95023474502,1.8059276018779602,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,0.99,-17492178.43372891,139.93742746983128,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.0,-28346702.944744315,226.77362355795452,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.01,-1235765864.0757456,9886.126912605965,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.02,-52019332.07834479,421.65951408744314,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.025,-1617686.3084276177,12.941490467420943,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.03,-1848873641.0824294,14790.989128659434,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.035,-1487740.710226933,11.901925681815465,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.04,-225594090.0517356,1804.7527204138848,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.045,-3672044.730301037,29.376357842408297,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.05,-213036642.40821227,1743.4063381350265,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.055,-12283147.810838306,105.3615164299491,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.06,-275555471.8837991,2204.4437750703923,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.065,-28376944.249028534,227.0155539922283,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.07,-700298197.6668698,5602.385581334958,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.075,-19796327.17312582,210.96618362922828,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.08,-1808629854.5165231,14469.038836132186,0.0,0.0,0.0,0.0,0.0,1846.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
EUR,1.085,-5068075.691945699,40.544605535565594,0.0,0.0,0.0,0.0,0.0,0.0,1.1615073324557161,1.1584926675442833,1.1630146649114323,1.156985335088567,DEC26,JUN26,1.1599999999999997
