Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,0.95,-9342.344795824083,691781.4133328019,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,0.97,-172715.32931076828,12695178.580199353,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,0.98,-674.5094565009227,49578.45865216891,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,0.99,-60972.599074163634,4498091.926454365,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,1.0,-85223.50232131315,6300791.285918385,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,1.01,-5259648.551490889,401165496.75649023,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
EUR,1.02,-191247.30102013302,14610924.942057613,0.0,0.0,0.0,0.0,0.0,0.0,1.1615909593132354,1.1546090406867644,1.1650819186264711,1.1511180813735287,SEP26,AUG26,2026-08-10,2026-09-04,1.1581,1.1548034224983172,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.1581;OCT26=1.1622;NOV26=1.1622;DEC26=1.1621;SEP26=1.1581;JAN27=1.16665;MAR27=1.1664;FEB27=1.16635;APR27=1.17045;JUN27=1.1702;MAY27=1.1703;JUL27=1.1743;SEP27=1.0635;DEC27=1.1303;JUN28=1.1118;MAR28=1.2019,NONE,WEIGHTED_ATM,2026-08-21,9,36,0.0,NONE,1993,939,6,0,182,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-07
