Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
USDCAD,1.2195121951,-20039.971720397392,1055177.5579513013,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.25,-2303273.79185001,121262276.48801163,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.2658227848,-180104.72525541062,9571645.73793095,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.2738853503,-34466.965590840075,1817715.0074441691,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.2820512821,-81853.45537675041,4277875.859098616,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.2903225806,-300135.33613041206,15679311.500155844,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.2987012987,-144665.75346294994,7588292.0358458385,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.3071895425,-829610.2528854714,43726627.863756925,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.3157894737,-15184506.583588893,793689177.2235444,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
USDCAD,1.3245033113,-3842543.7801780044,202134419.29494402,0.0,0.0,0.0,0.0,0.0,0.0,1.3926460810522465,1.3851353675477533,1.3964014378044933,1.3813800107955065,SEP26,AUG26,2026-08-19,2026-09-04,1.3888907243,1.4026494362205786,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER,AUG26=1.388890724;SEP26=1.388915552;JAN27=1.378116014;OCT26=1.383398051;DEC26=1.383555644;NOV26=1.383451704;FEB27=1.378201451;JUN27=1.374378889;MAY27=1.503759398;MAR27=1.378282345;JUL27=1.370175345;APR27=1.373434183;JUN28=1.326880542;SEP27=1.408251889;MAR28=1.382396351,NONE,WEIGHTED_ATM,2026-09-04,12,63,0.0,NONE,820,394,0,0,112,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-08-18
