Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,48500.0,-7650.827789956536,0.0001856346500270071,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,50000.0,-87761.7753992111,0.0021252730772940657,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,51000.0,-8306.943478389343,0.00019967414165949986,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,51500.0,-2943.84845937629,7.076133548167272e-05,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,52000.0,-13556.200130935105,0.0003290678671002222,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,52500.0,-34124.7306582074,0.0008246276447529044,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,53500.0,7225.0604907880315,0.00017366890188782,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,54000.0,-8416.81728101103,0.00037600531824727413,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,54500.0,-3994.3687105698414,9.724507327338409e-05,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,55000.0,-166005.1010798227,0.004025385923102294,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,55500.0,-33406.18582305199,0.0008059218197887945,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,56000.0,-25965.765788864453,0.0006321506550098695,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,56500.0,-10712.084327599125,0.0002574865531542365,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,57000.0,-6194.195375668451,0.00015080104687947114,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,57500.0,-6757.7409334793365,0.00016452086921765275,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,58000.0,-87007.76903579643,0.0021027665708705087,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,58500.0,-32028.325580388428,0.0007797469621787476,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,59000.0,-43442.34787965676,0.001057627527360233,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
BTC,59500.0,-28164.55702124514,0.0006856814204446985,0.0,0.0,0.0,0.0,0.0,0.0,65403.06198379487,62776.93801620513,66716.12396758974,61463.87603241026,AUG26,AUG26,2026-08-28,2026-08-28,64090.0,66388.60404643152,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=SERIES_FORWARD_CLUSTER;SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=64232.5;SEP26=64500;AUG26=64090;MAR27=92185,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,18,65,0.0,NONE,206,172,0,0,34,NONE,NONE,OK,NONE,NONE,2026-08-03
