Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
SPX,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.466374843178,7658.533625156822,7824.932749686355,7603.067250313645,SEP26,AUG26,2026-08-19,2026-09-18,7714.0,7735.435061528392,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7714;OCT26=7779;SEP26=7714.45;DEC26=7843.25;NOV26=7777.125;JAN27=7848.75;MAR27=7912;FEB27=7847.5;MAY27=7928;APR27=7924.875;JUN27=7975.5;JUL27=8007.125;AUG27=8016.25;SEP27=8042.875;DEC29=8636.375;DEC27=8067.375;MAR28=8140.25;DEC28=8333.5;DEC30=9111;JUN28=9131.75,NONE,WEIGHTED_ATM,2026-08-28,7,341,0.0,NONE,11433,10949,483,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-18
