Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,48500.0,-25530.75792295737,0.0006305345032301469,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,50000.0,-123332.57438987898,0.0035942987986849824,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,50500.0,-15632.993050165982,0.00038642002200815344,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,51000.0,-8357.976600254296,0.0002043234400586267,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,51500.0,-12562.702486998794,0.0003097192173228537,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,52000.0,-33097.53292502386,0.0008172465659891604,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,52500.0,-32484.15397881087,0.0007973987934826612,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,53000.0,-82548.27922345523,0.002096765912234981,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,53500.0,7550.3389619476575,0.00018457951057997553,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,54000.0,-16767.530030302485,0.0006586891397309799,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,54500.0,-3681.9357403495396,9.101095901807297e-05,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,55000.0,-167491.30539531686,0.004123339786999847,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,55500.0,-29851.16970876397,0.0007310012137723894,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,56000.0,-41596.68953718287,0.001023810295381483,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,56500.0,-79831.53920222374,0.001967079858144015,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,57000.0,-6354.677366811664,0.00015707641908738684,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,57500.0,-7091.2778540788095,0.00017528388425976885,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,58000.0,-229655.28060091074,0.005625017355530439,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
BTC,58500.0,-49559.709922673894,0.0012211406454621433,0.0,0.0,0.0,0.0,0.0,0.0,64853.138414817986,62356.861585182014,66101.27682963597,61108.72317036403,AUG26,AUG26,2026-08-28,2026-08-28,63605.0,65129.61318912731,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=SERIES_FORWARD_CLUSTER;MAR27=PUT_CALL_PARITY,AUG26=63605;SEP26=63957.5;OCT26=55390;MAR27=92065,DEC26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,12,76,0.0,NONE,201,201,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-11
