Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,32500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,37500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,42500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,47500.0,-46072.14373065868,0.001071098410019065,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,48500.0,-26277.713650987975,0.0006181071943969208,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,50000.0,-75716.27326613042,0.0017731104032691154,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
BTC,50500.0,-15000.158231798443,0.00035312930577243367,0.0,0.0,0.0,0.0,0.0,0.0,66457.38821439975,63892.61178560025,67739.7764287995,62610.223571200506,AUG26,AUG26,2026-08-28,2026-08-28,65175.0,65868.21423944632,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY,DEC26=82010;SEP26=65585;AUG26=65175;MAR27=92420,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_NO_OBSERVATION;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,14,71,0.0,NONE,188,188,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-07
