Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
USDCAD,1.2195121951219512,-4594570.325144411,45.945703251444115,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.25,-464406484.33116096,4644.06484331161,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2578616352201257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2658227848101264,-40401734.44772642,404.0173444772642,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2738853503184713,-3055716.2720574075,30.557162720574077,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.282051282051282,-9088076.262136763,90.88076262136764,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2903225806451613,-29044314.19804698,290.4431419804698,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.2987012987012987,-26781071.650238786,267.81071650238783,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3071895424836601,-39273937.85502425,392.7393785502425,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3157894736842106,-1358047366.7166271,13580.47366716627,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3245033112582782,-153776251.41358626,1548.3007190851108,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3333333333333333,-191455373.0674387,2403.3715973767157,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.342281879194631,-364330909.82693845,3643.3090982693843,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3440860215053763,1252558.634027971,12.525586340279709,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.3477088948787062,1414068.1573807981,14.140681573807981,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
USDCAD,1.349527665317139,2614315.690944316,26.143156909443157,0.0,0.0,0.0,0.0,0.0,0.0,1.3906119481784875,1.3871658295992901,1.3923350074680862,1.3854427703096914,DEC26,JUN26,1.3888888888888888
