Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
XAU,1350.0,-0.0009727278179756018,9.727278179756018e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1500.0,-0.00014565232219602062,1.456523221960206e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1600.0,-0.05447441035772134,0.0005447441035772134,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,1995.0,-0.0013114752564231263,1.3114752564231263e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2000.0,-0.004048333124661848,4.048333124661847e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2200.0,-0.0032060346083660823,3.206034608366082e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2300.0,-0.02306648698138056,0.00023066486981380562,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2325.0,-0.000517282559456628,5.172825594566281e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2375.0,-0.00447023021768904,4.4702302176890396e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2425.0,-0.0007662451958060414,7.662451958060414e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2475.0,-0.00450940096109313,4.50940096109313e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2500.0,-0.004436736334105666,4.436736334105666e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2550.0,-0.010577849380065216,0.00010577849380065216,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2560.0,-0.0023597494708962044,2.3597494708962043e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2575.0,-0.0010943225081861162,1.0943225081861163e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2600.0,-0.007360882686810536,7.360882686810536e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2620.0,-0.00029103533511118244,2.9103533511118244e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2625.0,-0.004364199099418971,4.3641990994189715e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2650.0,-0.04521430268864537,0.0004521430268864537,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2670.0,-0.004681527597430727,4.681527597430727e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2675.0,-0.02263053341715456,0.0002263053341715456,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2680.0,-0.0031654398338157056,3.1654398338157055e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2700.0,-0.0032567177854993267,3.256717785499327e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2705.0,-0.00032800588037950565,3.2800588037950564e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2710.0,-0.0016518067286463419,1.651806728646342e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2725.0,-0.00506337780644643,5.06337780644643e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2730.0,-0.0003400020572060601,3.400020572060601e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2750.0,-0.0035000592893563247,3.500059289356325e-05,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2775.0,-0.0003630493252158083,3.630493252158083e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2785.0,-0.0007368840103571774,7.368840103571774e-06,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
XAU,2800.0,-0.058262116799348763,0.0005826211679934876,0.0,0.0,0.0,0.0,0.0,0.0,4315.112538955552,4262.087461044449,4341.625077911103,4235.574922088897,DEC26,JUN26,4288.6
