Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,60000.0,-160662.75015419364,0.0021949122292253525,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,60500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,61000.0,-9343.749149303128,0.00012940135499144354,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,61250.0,-69.01017835991777,9.666096561025093e-07,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,62000.0,-46426.56997808295,0.0006387434686334322,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,62250.0,-680.5521387623456,9.532336887727497e-06,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,62750.0,-129.9693421702781,1.8204506077910617e-06,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,63000.0,-1064.4761608761937,1.4909872141288043e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,63500.0,-14832.672871367744,0.0002043471492577147,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,64000.0,-3634.4514605634868,5.024228395822695e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,64500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,65000.0,-135466.6660565421,0.0018637171565506528,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,65500.0,-3669.6193873832153,5.015315565313505e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,66250.0,343.0869270632668,4.805539479296691e-06,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,66750.0,-597.5486513016647,8.369726177590893e-06,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,67000.0,-1479.799756314329,0.00011656881843528016,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,67250.0,-1395.5602018253371,1.9547289962378023e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,67500.0,3664.749089536169,5.133129548895664e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,68000.0,15312.107420110977,0.00021194488647912566,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
BTC,68250.0,-2921.3468163500734,4.091863126017386e-05,0.0,0.0,0.0,0.0,0.0,0.0,86463.2315850657,82526.7684149343,88431.46317013142,80558.53682986858,SEP26,SEP26,2026-09-25,2026-09-25,84495.0,76289.72021145605,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY,OCT26=84975;SEP26=84495;DEC26=85680;NOV26=85257.5;MAR27=56885;FEB27=114710;JAN27=105390,MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-30,26,69,0.0,NONE,297,297,0,0,0,NONE,NONE,OK,NONE,NONE,2026-09-23
