Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
USDCAD,1.2048192771,-21557.143564083242,1310947.189430827,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.25,-1585628.7708667968,83875793.99691324,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2658227848,-51564.96399203148,2739028.031289534,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2738853503,-72033.06050935449,3813173.425657738,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2820512821,-138949.44296542573,7349783.875647484,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2903225806,-217357.3406909397,11953904.360403799,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.2987012987,-176422.48474093358,9292312.906272927,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.3071895425,-429973.06169515837,22929984.627219155,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
USDCAD,1.3157894737,-8085085.0793813355,425007261.17212707,0.0,0.0,0.0,0.0,0.0,0.0,1.384278103316772,1.376575378683228,1.388129465633544,1.372724016366456,DEC26,SEP26,2026-09-14,2026-12-04,1.380426741,1.4748853559610207,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=SERIES_FORWARD_CLUSTER;JUL27=PUT_CALL_PARITY;SEP27=SERIES_FORWARD_CLUSTER;APR27=PUT_CALL_PARITY;SEP28=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=1.380426741;DEC26=1.380547372;OCT26=1.380328345;JAN27=1.374856116;NOV26=1.380392889;FEB27=1.375135679;JUN27=1.370215218;MAR27=1.375386372;MAY27=1.454132704;JUL27=1.366609345;SEP27=1.370911889;APR27=1.370124683;SEP28=1.277628299;JUN28=1.321529947;MAR28=1.383267351;AUG27=1.427520889,NONE,WEIGHTED_ATM,2026-10-09,19,49,0.0,NONE,754,360,0,0,98,NONE,MCM;SCD;TCD;WCD,OK,NONE,NONE,2026-09-11
