Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
GBP,1.02,-33157.394196445865,0.5305183071431339,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.07,-197348.81318179617,3.1575810109087388,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.08,-117660.06500598916,1.8825610400958266,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.1,-438968.8027339078,7.023500843742525,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.11,-37430.781739684426,0.5988925078349508,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.12,-928606.8794486441,14.857710071178307,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.13,-2810670.3174769483,44.97072507963117,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.14,-1077019.6617050285,17.23231458728046,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.15,-2747078.2571531897,43.95325211445103,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.16,-1359712.8536669794,21.75540565867167,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.17,-5250171.211068454,84.00273937709528,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
GBP,1.175,-723009.7569156886,11.568156110651017,0.0,0.0,0.0,0.0,0.0,0.0,1.345889197738068,1.3402522164033461,1.3487076884054288,1.3374337257359854,JUN26,JUN26,1.343070707070707
