Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot,Gamma_Flip
BTC,20000.0,-6.280984731411781e-06,1.2561969462823562e-06,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,25000.0,-6.715289627239481e-05,1.3430579254478963e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,27500.0,-3.1086623607255183e-05,6.2173247214510365e-06,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,30000.0,-9.020582841101499e-05,1.8041165682203e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,32500.0,-7.475645090667375e-06,1.495129018133475e-06,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,35000.0,-6.538886710499644e-05,1.3077773420999286e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,37500.0,-7.94866776621992e-05,1.5897335532439842e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,40000.0,-0.0008309181558246239,0.00016618363116492477,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,42500.0,-1.5858454192806506e-05,3.1716908385613013e-06,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,45000.0,-0.0026259775393349793,0.0005251955078669959,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,47500.0,-0.004671863904726084,0.0009343727809452169,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,49500.0,-7.7114865084465e-05,1.5422973016893e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,50000.0,-0.004223239022986824,0.000844647804597365,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,50500.0,-0.00039150216118647406,7.830043223729482e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,51000.0,-0.0010173936478971224,0.00020347872957942445,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,51500.0,-0.00019867572950980997,3.973514590196199e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,52000.0,-0.0005752431457994478,0.00011504862915988958,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,52500.0,-0.0005397540182732069,0.00010795080365464136,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,53000.0,-0.004082651190925066,0.0008165302381850133,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,53500.0,0.00017916856517552991,3.583371303510598e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,54000.0,-0.007828945321728687,0.0015657890643457374,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,54500.0,-0.0033075977400242236,0.0006615195480048447,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,55000.0,-0.004706369108319171,0.000941273821663834,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,55500.0,-0.002969238023768734,0.0005938476047537467,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,56000.0,-0.00014335981604114006,2.867196320822801e-05,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,56500.0,-0.0009604624252745631,0.00019209248505491262,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,57000.0,-0.0008322241893126125,0.0001664448378625225,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,57500.0,-0.0032232484791542824,0.0006446496958308564,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,58000.0,-0.00302771896161068,0.000605543792322136,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,58500.0,0.0004999093434067835,0.00019943362032243125,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,59000.0,-0.004716511139563384,0.0009433022279126767,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
BTC,59500.0,-0.0033983674979141867,0.0006796734995828373,0.0,0.0,0.0,0.0,0.0,0.0,63801.22699622094,62198.77300377906,64602.453992441886,61397.546007558114,JUN26,JUN26,63000.0,68742.8811252812
