Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
EUR,0.91,-20939.75834370713,0.16751806674965702,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,0.93,-195133.3154537696,1.5610665236301569,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,0.95,-2622774.640327999,20.98219712262399,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,0.97,-56209746.56453714,449.6779725162971,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,0.98,-207583.82748795464,1.6606706199036372,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,0.99,-15878871.663943732,127.03097331154987,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.0,-26135393.215624373,209.08314572499498,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.01,-1072670090.378073,8581.360723024583,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.02,-42225157.70453293,337.8012616362634,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.025,-1442337.6108730508,11.538700886984406,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.03,-165979813.7020753,1327.8385096166023,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.035,-1316988.255394032,10.535906043152256,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.04,-216126666.9569048,1729.0133356552385,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.045,-3170726.33334631,25.365810666770482,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
EUR,1.05,-183831899.0276974,1495.027666898836,0.0,0.0,0.0,0.0,0.0,0.0,1.1732656556517145,1.1654738401466038,1.1771615634042698,1.1615779323940485,SEP26,JUN26,1.1693697478991592
