Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Futures_Spot
EUR,0.91,-12724.305160365308,0.10179444128292246,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,0.93,-186555.67429471022,1.4924453943576816,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,0.95,-1942590.0376178771,15.540720300943017,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,0.97,-53460972.122008,427.687776976064,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,0.98,-179736.09152014676,1.437888732161174,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,0.99,-14191924.174729032,113.53539339783225,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,1.0,-20098549.840018407,160.78839872014726,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,1.01,-958058031.1342059,7664.464249073648,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,1.02,-34463234.46171221,278.19660718776305,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,1.025,-903486.6117778089,7.227892894222471,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
EUR,1.03,-1348017312.712082,10784.138501696654,0.0,0.0,0.0,0.0,0.0,0.0,1.1772204108701954,1.1733721817223977,1.1791445254440942,1.1714480671484988,DEC26,JUN26,1.1752962962962965
