Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
EUR,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,0.97,-215110.10530103964,15700740.19321565,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,0.98,-881.44871229856,64336.02308338275,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,0.99,-66589.06632644894,4875018.138484644,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,1.0,-158294.6410217961,11550092.109073937,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,1.01,-4867637.63952872,355034398.4568591,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
EUR,1.02,-210677.2529825712,16444854.306895874,0.0,0.0,0.0,0.0,0.0,0.0,1.1675999827578096,1.1608000172421902,1.1709999655156191,1.1574000344843807,SEP26,SEP26,2026-09-01,2026-09-04,1.1642,1.1640302400388243,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;DEC27=SERIES_FORWARD_CLUSTER;JUN28=SERIES_FORWARD_CLUSTER;MAR28=PUT_CALL_PARITY,SEP26=1.1642;OCT26=1.1664;DEC26=1.16645;NOV26=1.1663;JAN27=1.1707;MAR27=1.1705;FEB27=1.1706;APR27=1.1745;MAY27=1.1746;JUN27=1.1744;JUL27=1.1783;SEP27=1.1791;AUG27=1.0631;DEC27=1.1295;JUN28=1.112;MAR28=1.1846,NONE,WEIGHTED_ATM,2026-09-11,7,38,0.0,NONE,1968,972,7,0,86,6H;CFW,MEM;SEC;TEC;WEC,OK,NONE,NONE,2026-08-31
