Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,48500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,50000.0,-21203.76218550569,0.00041991609239148205,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,50500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,51500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,53500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,54500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,55500.0,-6590.750118906714,0.00010521691147638652,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,56000.0,-4903.059666503106,7.836422394732565e-05,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,56500.0,-7525.740940985498,0.00012034842389487263,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,57000.0,-231.05027411261858,3.71670569457904e-06,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,57500.0,-2419.4702684631548,3.89199232037205e-05,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,58000.0,-11703.754840429876,0.00028123222567506595,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,58500.0,-5090.958189418332,8.144842312363058e-05,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
BTC,59000.0,-10876.61958694078,0.0001749627612943175,0.0,0.0,0.0,0.0,0.0,0.0,81022.60216032453,76667.39783967547,83200.20432064906,74489.79567935094,AUG26,AUG26,2026-08-28,2026-08-28,78845.0,64984.48512541805,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=SERIES_FORWARD_CLUSTER;MAR27=SERIES_FORWARD_CLUSTER;NOV26=SERIES_FORWARD_CLUSTER,SEP26=79160;AUG26=78845;DEC26=89940;MAR27=83350;NOV26=71060,OCT26=GLOBAL_REFERENCE_NO_OBSERVATION,WEIGHTED_ATM,2026-09-25,22,104,0.0,NONE,293,293,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-24
