Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
GBP,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.07,-1699.6671073232387,95153.75771113968,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.08,-455.89652415103956,25522.80220844963,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.09,-817.0793904774741,45743.1776006437,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.1,-6274.557635346389,351133.47023827385,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.11,-2973.3276844286443,166383.36400474588,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.12,-7993.6102267806455,447368.1781960894,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.13,-1064540.1743049482,82708954.00001344,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
GBP,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397344086201177,1.3310655913798826,1.3440688172402353,1.326731182759765,OCT26,SEP26,2026-09-21,2026-10-09,1.3354000000000001,1.3520984199250343,FOUND,ESTIMATED,ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,OCT26=1.3359;SEP26=1.3354;NOV26=1.3359;DEC26=1.33605;MAR27=1.3365;JAN27=1.3363;FEB27=1.3362;MAY27=1.3357;JUN27=1.3366;SEP27=1.3368;JUL27=1.33665;APR27=1.3368;DEC27=1.134;AUG27=1.3881,NONE,WEIGHTED_ATM,2026-09-25,5,11,0.0,NONE,1328,660,0,0,91,NONE,MGM;SBP;TGB;WGB,OK,NONE,NONE,2026-09-17
